ID,ProductName,Quantity,InvoiceNumber,CustomerID,PaymentMethod,InvoiceGenDate
5665675,Pro Run 9,30,44769500737,5665675,POD,10/18/2020 22:08
547655,Insane 1,64,44539298173,547655,Card,10/14/2020 12:35
5992064,Air 4,20,63262011275,5992064,Cash,12/30/2020 5:11
1462298,Max 8,82,54301581382,1462298,POD,11/11/2020 20:58
1282319,Jordan Pro 2,34,39615437328,1282319,Card,1/23/2021 10:43
7662679,Air Max 6,75,50226465586,7662679,Card,12/30/2020 2:17
4546681,Free Run 5,63,28394402507,4546681,Card,11/17/2020 5:55
5905942,Run 10,86,70864741751,5905942,Card,11/4/2020 21:49
4491977,Exer 3,1,22254701101,4491977,Card,12/1/2020 8:43
8679780,Jordan Pro 7,35,24649904030,8679780,POD,10/19/2020 11:37
6906600,Free Run 6,56,19818563933,6906600,Cash,1/29/2021 20:22
380291,Air 1,96,57983801182,380291,Card,11/4/2020 4:16
6474065,Run 9,65,44943675074,6474065,Cash,1/26/2021 8:15
5461761,Max 9,71,48951769034,5461761,Card,12/5/2020 10:07
1881630,Jordan Pro 5,82,55962515428,1881630,Card,11/4/2020 0:05
3933414,Hunch 5,87,96109230434,3933414,Cash,11/28/2020 2:33
5713307,Air Max 9,91,10579895980,5713307,Cash,12/28/2020 20:59
8503144,Raft 7,15,24585510161,8503144,Card,10/16/2020 16:47
8975405,Soccer 7,23,68599268814,8975405,Card ,1/30/2021 13:42
9787497,Run 5,88,70731207280,9787497,Card,11/30/2020 4:24
5794457,Com 5,53,72168402745,5794457,Card,11/26/2020 4:08
8836860,Insane 10,29,57043430367,8836860,Cash,10/10/2020 21:48
8983287,Jordan 2,19,46805018120,8983287,Cash,1/25/2021 12:02
571609,Air 2,86,20847867640,571609,Cash,1/5/2021 23:36
1984613,Raft 2,7,30983056748,1984613,Cash,11/6/2020 21:15
7934016,Free Run 5,66,60670299468,7934016,POD,10/5/2020 4:53
1692247,Max 3,65,47261327998,1692247,Cash,10/22/2020 5:33
9720421,Exer 2,43,97328992472,9720421,POD,12/16/2020 2:38
2154375,Air 4,34,34943240649,2154375,Cash,1/10/2021 1:00
2700575,Exer 2,51,29950834635,2700575,Cash,1/20/2021 19:00
8579937,Run 2,80,22265771194,8579937,Card,12/1/2020 17:52
1600610,Run Max 7,72,41226568025,1600610,Card,10/15/2020 12:33
1361209,Insane 4,3,62598615726,1361209,Cash,11/5/2020 3:16
543149,Run Max 9,29,31655655253,543149,POD,10/18/2020 8:07
6187037,Run 2,75,30029109981,6187037,Cash,10/13/2020 3:24
6308583,Free Run 2,46,82158886822,6308583,Card ,10/27/2020 10:06
5947429,Run 8,65,21148517123,5947429,Cash,10/29/2020 12:43
8625973,Jordan Pro 2,52,98350809056,8625973,Cash,10/6/2020 21:53
8898843,Insane 10,62,81794857493,8898843,POD,11/18/2020 7:11
1489685,Free Run 8,95,75144416315,1489685,Cash,11/27/2020 19:08
6556053,Raft 9,98,60200739476,6556053,Cash,10/7/2020 4:40
2367031,Jordan 8,47,70374897032,2367031,Cash,10/23/2020 5:43
808661,Exer 6,8,70934119187,808661,Card,12/3/2020 3:59
2125459,Hunch 7,72,71887552632,2125459,Card,11/19/2020 14:34
2887304,Air 5,14,33147475865,2887304,POD,10/4/2020 11:16
5815561,Exer 10,43,66839935538,5815561,Cash,11/21/2020 17:22
5608094,Jordan 10,93,92089441251,5608094,POD,12/19/2020 13:46
8532787,Jordan 7,34,12900157084,8532787,Card,12/29/2020 18:24
3628302,Run 8,8,59166825919,3628302,POD,10/15/2020 21:34
7611713,Run Max 6,8,48150707528,7611713,Card,1/2/2021 1:38
9570483,Run 6,11,26782507102,9570483,Card ,12/29/2020 5:21
5275453,Run Max 3,18,67890967047,5275453,Card ,1/27/2021 5:56
7130304,Free Run 8,91,16720601756,7130304,Card,12/31/2020 3:43
6986318,Run Max 2,84,68041167276,6986318,Cash,10/12/2020 12:15
5107448,Exer 2,60,21243692123,5107448,Cash,11/6/2020 0:23
2305848,Jordan Pro 10,46,33677697487,2305848,POD,10/6/2020 3:32
9382162,Hunch 7,55,41997562893,9382162,POD,10/26/2020 4:37
4664703,Soccer 1,3,45616086490,4664703,POD,1/5/2021 11:45
9840922,Run 9,78,80757359183,9840922,Card ,10/6/2020 5:43
6095178,Air 7,83,62194148406,6095178,Card,1/1/2021 9:21
3824004,Exer 7,91,46825806901,3824004,Cash,11/3/2020 14:58
8838578,Exer 10,8,27499258759,8838578,POD,11/1/2020 23:42
2634001,Raft 9,35,72562371358,2634001,Card,11/17/2020 10:35
9419433,Insane 7,50,99401010743,9419433,Card,1/24/2021 8:19
8982877,Pro Run 9,14,61136196394,8982877,Card,11/9/2020 5:24
4003302,Pro Run 5,32,84368871509,4003302,Card ,1/23/2021 19:01
3343139,Air Max 6,55,49664006504,3343139,Cash,12/3/2020 23:13
4761192,Soccer 2,18,46749801756,4761192,Card ,10/14/2020 2:49
6014261,Air 2,30,54819567417,6014261,Cash,10/14/2020 6:27
2675787,Max 5,11,69516595872,2675787,Card,2/2/2021 14:35
197757,Insane 6,78,41267736801,197757,Card,12/6/2020 15:16
8202803,Free Run 6,91,75902939717,8202803,Card,10/7/2020 12:26
811360,Free Run 8,73,52221592826,811360,Card,10/8/2020 18:03
3716706,Air 2,1,64911590947,3716706,Card,1/7/2021 1:17
7441268,Pro Run 2,17,32427408864,7441268,POD,11/17/2020 10:08
91176,Run Max 8,90,91080166730,91176,Cash,12/26/2020 0:52
5719958,Run Max 10,65,94795047620,5719958,POD,2/5/2021 10:43
7125362,Raft 8,52,62369824952,7125362,Card,1/2/2021 14:42
5319001,Insane 1,48,33438295245,5319001,POD,2/4/2021 1:23
5894197,Soccer 4,43,27385044002,5894197,Card,10/25/2020 17:52
6050247,Hunch 3,43,10027102064,6050247,Card ,11/18/2020 20:16
6241668,Hunch 1,48,43230318121,6241668,Cash,11/4/2020 1:58
4168173,Air 9,7,14774705008,4168173,Card,2/5/2021 11:34
9113309,Com 5,30,16111608641,9113309,POD,12/19/2020 16:23
5530492,Max 6,24,27895873209,5530492,Card,2/1/2021 7:20
6171282,Run 7,92,19213552239,6171282,Cash,10/7/2020 7:08
4275054,Com 2,80,51077277641,4275054,POD,12/6/2020 18:08
1480664,Free Run 10,83,54808663410,1480664,POD,10/31/2020 0:08
3298447,Jordan 5,49,81366970290,3298447,Card ,11/1/2020 4:23
9275549,Exer 5,39,11972060097,9275549,Card,1/7/2021 3:22
482448,Jordan Pro 9,99,66105496083,482448,Card,10/25/2020 11:25
6916742,Run Max 6,25,85898405742,6916742,Card,11/20/2020 6:10
229068,Raft 1,79,72638221819,229068,Card,2/2/2021 11:11
865340,Run Max 6,71,53014756429,865340,Cash,1/19/2021 5:59
544633,Run 1,24,16175873762,544633,Card ,10/31/2020 13:48
3922393,Com 2,30,34931390993,3922393,Card,10/6/2020 22:12
6631587,Free Run 6,11,10373210577,6631587,Cash,11/11/2020 8:17
3035047,Pro Run 4,11,37213263192,3035047,Cash,12/3/2020 10:20
153889,Soccer 5,15,13717389301,153889,Card,10/21/2020 16:53
5290654,Jordan 9,6,82137044904,5290654,POD,10/24/2020 16:25
4448975,Pro Run 5,38,86523071608,4448975,Card ,12/4/2020 9:02
3101317,Run Max 4,49,97668901805,3101317,Cash,1/14/2021 16:15
1803918,Hunch 2,18,41151737742,1803918,Cash,12/24/2020 15:53
3913499,Hunch 8,50,57497618814,3913499,Card,10/25/2020 18:14
1239122,Run 8,29,34940719043,1239122,POD,1/9/2021 19:01
3546315,Soccer 5,1,30100386107,3546315,Card,10/12/2020 6:19
1386840,Jordan Pro 1,31,82208892187,1386840,Card,11/6/2020 12:42
1510496,Max 6,61,14748785513,1510496,Card ,1/16/2021 9:54
5395108,Raft 3,83,24748622468,5395108,Card ,10/13/2020 16:21
3957314,Raft 5,14,65268986448,3957314,Cash,12/11/2020 21:09
8858874,Jordan Pro 10,11,56301323697,8858874,Card,11/11/2020 13:59
2418896,Jordan 6,2,68290646699,2418896,Card ,2/5/2021 7:58
3886555,Air 3,10,82232342402,3886555,POD,11/8/2020 1:43
9636091,Max 7,18,12300135545,9636091,Card ,11/5/2020 21:43
5895296,Run 3,38,72675856169,5895296,POD,10/25/2020 11:13
9015503,Exer 6,64,40559328390,9015503,Cash,12/2/2020 9:31
5706628,Raft 9,33,45442917377,5706628,Card ,11/4/2020 17:59
2797466,Pro Run 4,100,39869910039,2797466,POD,10/16/2020 6:03
8375337,Jordan Pro 8,82,55408782935,8375337,POD,10/8/2020 3:26
3038596,Raft 3,22,28281191748,3038596,Cash,12/7/2020 11:52
4711602,Jordan Pro 7,99,45831520269,4711602,Cash,1/7/2021 13:29
8341956,Run 3,18,60757131640,8341956,Card,1/8/2021 20:47
9995597,Hunch 5,2,26080803107,9995597,Card ,1/14/2021 6:15
1402849,Insane 7,28,23218227202,1402849,Card,10/27/2020 17:42
6956567,Raft 7,83,82720724169,6956567,Card ,1/25/2021 7:19
3588335,Free Run 7,53,54818216887,3588335,Card ,1/8/2021 22:02
6928831,Max 9,5,10655499617,6928831,Card,12/3/2020 8:36
7120071,Run Max 8,54,30912620335,7120071,Card,11/26/2020 23:23
9093791,Raft 7,18,79723801231,9093791,Card ,2/1/2021 10:45
7678134,Soccer 6,12,65109064814,7678134,Cash,2/9/2021 7:10
5360618,Max 1,88,65221887126,5360618,POD,12/26/2020 14:31
3514820,Insane 5,96,65798257973,3514820,POD,12/19/2020 6:15
3489380,Air Max 9,76,45827635076,3489380,POD,12/13/2020 4:08
931133,Jordan 10,93,76330486285,931133,Cash,1/20/2021 12:16
9640417,Raft 5,83,61548116153,9640417,Cash,11/5/2020 22:57
7837540,Air Max 8,12,43891596682,7837540,Card,10/28/2020 16:02
9423674,Free Run 2,45,58834471475,9423674,Card ,10/20/2020 19:36
3479433,Com 5,26,29497994971,3479433,POD,11/21/2020 14:53
474985,Run 4,84,89911175481,474985,POD,11/14/2020 2:41
6635259,Raft 10,52,72481180020,6635259,Cash,10/28/2020 12:40
9895341,Soccer 10,64,76372090235,9895341,Cash,10/19/2020 15:36
1835094,Jordan Pro 4,96,47201473199,1835094,Cash,10/5/2020 14:36
9771090,Jordan 5,94,41583614359,9771090,Card,10/22/2020 7:20
832507,Pro Run 9,72,19753008536,832507,POD,12/12/2020 7:10
1873982,Run Max 9,44,88757079429,1873982,Card ,12/4/2020 13:57
8103465,Exer 2,63,32410396457,8103465,Card,1/7/2021 19:52
4262440,Soccer 1,93,17556825374,4262440,Cash,11/14/2020 20:28
9944644,Com 1,22,18605722874,9944644,Card,11/2/2020 21:38
7886870,Pro Run 6,8,44580570975,7886870,POD,1/30/2021 19:59
8777180,Jordan Pro 10,34,45284737595,8777180,Card,11/11/2020 0:43
5360336,Air 10,27,82885260875,5360336,POD,12/10/2020 1:29
4532071,Free Run 9,56,22537648190,4532071,Card,11/23/2020 23:43
9434580,Air 9,43,59029717201,9434580,Card ,10/14/2020 7:55
1138342,Jordan 6,86,28496116882,1138342,Cash,10/20/2020 11:03
5582021,Run Max 6,83,84338648151,5582021,Cash,1/11/2021 0:47
3366427,Raft 5,87,36555504643,3366427,Card,1/23/2021 14:06
950267,Soccer 4,1,52398281717,950267,Cash,12/15/2020 19:27
7852925,Soccer 6,79,35460071827,7852925,Card,10/14/2020 9:11
5219675,Hunch 2,31,18019709941,5219675,Card,1/5/2021 10:39
530808,Jordan Pro 5,36,34836247672,530808,POD,10/25/2020 21:59
7310612,Jordan 10,14,46489818908,7310612,Card,1/30/2021 5:48
605892,Insane 10,7,49620649429,605892,Card,11/24/2020 14:07
1464289,Max 9,58,54031428141,1464289,Card,2/7/2021 0:19
6750020,Exer 4,71,93207084541,6750020,Cash,1/11/2021 4:27
9136498,Raft 2,84,54102362773,9136498,Card ,1/21/2021 4:24
7753257,Max 9,47,24825590368,7753257,POD,10/11/2020 12:29
2135004,Exer 2,38,47894927614,2135004,Cash,1/23/2021 12:45
5590759,Com 8,57,94415048115,5590759,Card,12/9/2020 0:16
1481332,Run 10,58,67612617921,1481332,Cash,10/29/2020 10:03
345927,Run 1,30,46912151425,345927,POD,10/9/2020 8:00
8787850,Hunch 2,14,80135365950,8787850,Card,11/2/2020 23:01
219058,Jordan Pro 4,15,72167104989,219058,Card,11/29/2020 1:09
1052925,Com 7,36,17960903072,1052925,Card,10/9/2020 5:06
2476372,Insane 4,100,63676950963,2476372,Cash,12/19/2020 4:29
7705987,Run 8,100,30653463731,7705987,Card,10/16/2020 17:14
8321978,Pro Run 4,18,13798666405,8321978,POD,11/29/2020 13:39
7720125,Max 4,86,19549344656,7720125,Cash,11/16/2020 5:55
3674360,Hunch 6,9,33558049996,3674360,Cash,12/30/2020 6:55
2117719,Air Max 7,76,94345793004,2117719,Card,11/25/2020 22:35
2795312,Air 4,40,60443518591,2795312,Cash,1/16/2021 1:25
1251853,Insane 5,14,87459492511,1251853,Card,12/11/2020 15:11
1832748,Exer 5,61,59518878292,1832748,Card,2/4/2021 15:02
4142857,Insane 5,85,26420419186,4142857,Card ,11/17/2020 12:45
5027003,Raft 4,17,89137329600,5027003,Cash,11/15/2020 8:52
903070,Air Max 6,16,66033480937,903070,POD,12/7/2020 16:46
4239810,Free Run 2,36,65345437072,4239810,Card,1/23/2021 11:47
912394,Max 3,84,35687182026,912394,POD,11/17/2020 22:12
7807952,Com 2,80,94458721976,7807952,Cash,1/3/2021 14:36
1325752,Max 5,81,72334216999,1325752,Card,11/7/2020 22:54
111955,Pro Run 10,38,67677562937,111955,Card ,12/9/2020 16:22
9176579,Free Run 8,64,11153517209,9176579,Cash,11/8/2020 0:10
9744395,Max 3,84,97047776448,9744395,POD,1/3/2021 12:55
4280588,Run Max 2,42,23854672672,4280588,POD,10/5/2020 19:59
8203807,Free Run 4,83,93504880487,8203807,Cash,2/8/2021 18:58
9069949,Exer 2,85,30893884142,9069949,Cash,1/19/2021 1:29
2005860,Pro Run 6,20,84912379242,2005860,Card,12/12/2020 6:07
4284148,Pro Run 10,27,53512300093,4284148,Card,11/14/2020 7:49
2582973,Jordan Pro 2,92,66842108041,2582973,Cash,1/13/2021 2:30
1700007,Exer 7,61,40850856873,1700007,Card,11/9/2020 18:49
2442350,Raft 3,37,83395136138,2442350,Card ,1/20/2021 7:30
5738781,Soccer 4,10,79161643114,5738781,Card,12/2/2020 6:03
1319496,Jordan Pro 4,52,64872959409,1319496,Cash,12/26/2020 4:58
9727959,Hunch 2,90,95441892563,9727959,POD,1/1/2021 15:13
512362,Run 3,78,86253417413,512362,Card,11/15/2020 3:55
4588370,Insane 3,34,62475663403,4588370,Cash,1/5/2021 13:41
8367417,Com 8,72,20149724272,8367417,POD,11/28/2020 9:46
3971194,Run Max 2,35,95591208467,3971194,Card,11/4/2020 8:04
8459858,Free Run 10,48,59150393625,8459858,Cash,10/5/2020 16:15
8619679,Insane 9,78,75678397232,8619679,Card,12/4/2020 13:24
8924097,Hunch 6,87,58985306996,8924097,POD,12/6/2020 9:30
9731490,Max 10,59,40349300545,9731490,POD,1/6/2021 5:12
9710788,Jordan Pro 7,21,56024102067,9710788,POD,10/19/2020 9:22
9709232,Pro Run 10,3,56005100375,9709232,Card,11/9/2020 7:34
3735809,Exer 5,41,54687653954,3735809,POD,12/12/2020 1:16
7285579,Raft 6,27,58502372296,7285579,Cash,12/1/2020 1:17
2214352,Run 6,27,45373641568,2214352,Card,10/13/2020 8:46
742328,Com 7,52,79392516845,742328,Cash,11/30/2020 21:11
8886509,Run 6,3,37226087063,8886509,Card,12/15/2020 18:46
9236981,Air 3,97,26520694494,9236981,Card,12/16/2020 15:20
7451106,Insane 2,26,62347836609,7451106,POD,12/9/2020 14:30
1521524,Com 4,95,16500796433,1521524,Card,1/11/2021 9:09
7762587,Exer 1,87,58995541587,7762587,Cash,1/15/2021 4:28
5562672,Raft 3,40,21053627225,5562672,POD,1/15/2021 21:40
8380428,Max 6,97,93516412287,8380428,POD,10/11/2020 11:01
160999,Com 9,40,35872538025,160999,Card ,10/1/2020 9:35
4951917,Air 7,90,50365376144,4951917,Card,10/10/2020 6:20
8569318,Air 5,28,99903681760,8569318,POD,10/9/2020 9:42
2098986,Jordan 3,97,75390938677,2098986,Card,1/5/2021 3:24
8588841,Exer 7,69,93784773391,8588841,Card,12/27/2020 14:11
9130888,Insane 10,82,72855157662,9130888,Card,10/11/2020 22:35
8636332,Max 7,65,76568381382,8636332,Cash,12/22/2020 9:31
9829118,Jordan 9,64,58438221302,9829118,Cash,10/30/2020 18:37
5549092,Com 6,49,47725663409,5549092,Card ,1/25/2021 10:23
2704456,Run 5,52,28071059363,2704456,Cash,1/21/2021 10:59
8920647,Pro Run 9,34,28463423439,8920647,Card,1/22/2021 15:00
7686621,Soccer 5,20,29259516135,7686621,Card,1/17/2021 13:59
1320930,Pro Run 5,37,38685985887,1320930,Card,1/15/2021 9:02
9059987,Pro Run 8,87,26688047606,9059987,Cash,1/29/2021 1:30
1010866,Jordan 7,20,82442227244,1010866,Card ,12/7/2020 23:42
9708497,Max 1,94,95655844228,9708497,Card,11/12/2020 18:22
4110608,Exer 7,18,66962743642,4110608,POD,10/30/2020 14:32
7416767,Pro Run 9,90,41074654580,7416767,Cash,1/8/2021 22:58
2511763,Soccer 4,55,89818985741,2511763,Card,12/27/2020 22:19
9745566,Run 2,57,88244678673,9745566,Card,2/5/2021 0:04
4802396,Jordan 6,4,18165932712,4802396,POD,10/18/2020 23:49
2940752,Pro Run 10,6,27019102207,2940752,POD,12/30/2020 12:16
9066368,Jordan Pro 10,41,81303209665,9066368,Card,12/12/2020 16:56
9634371,Raft 9,86,87928947763,9634371,POD,10/4/2020 3:26
3170537,Soccer 7,41,79594288586,3170537,Cash,11/12/2020 20:23
4354850,Com 4,94,25656631480,4354850,Cash,12/31/2020 14:06
4851301,Pro Run 7,59,21418938927,4851301,Cash,2/9/2021 0:30
4508076,Exer 3,69,70499530822,4508076,Card ,10/19/2020 12:57
5143272,Max 5,25,99958996510,5143272,Card,10/1/2020 16:15
5141870,Jordan Pro 10,49,14508582526,5141870,Card,1/6/2021 0:35
681028,Pro Run 5,85,60125727634,681028,POD,1/20/2021 9:24
2759903,Jordan Pro 1,70,20963505717,2759903,Card,12/12/2020 4:04
4791894,Max 5,44,94166511954,4791894,Card,1/6/2021 11:29
4990604,Pro Run 6,97,76401898783,4990604,Card,12/30/2020 22:05
582424,Pro Run 2,6,31787921330,582424,Cash,12/26/2020 0:42
1633823,Run Max 1,39,19577259725,1633823,Cash,10/28/2020 20:15
6847926,Max 9,32,14515552922,6847926,Card ,12/19/2020 11:48
8037436,Run 4,48,30348894938,8037436,Cash,11/23/2020 10:27
855605,Free Run 6,58,84113425685,855605,Card ,12/5/2020 6:53
4973230,Soccer 3,84,31190643764,4973230,Card,10/12/2020 0:14
7546138,Exer 3,47,79252794417,7546138,POD,12/22/2020 3:33
5370756,Free Run 3,12,45110571369,5370756,POD,2/3/2021 22:06
3424892,Com 9,19,92848198930,3424892,POD,1/8/2021 12:32
1485892,Hunch 9,40,78596471875,1485892,Card,10/20/2020 1:48
5802921,Air Max 7,14,33090014974,5802921,POD,11/7/2020 21:28
3417252,Insane 7,77,60518150472,3417252,POD,11/6/2020 2:50
1830093,Jordan 3,49,74986748497,1830093,Card ,10/29/2020 12:40
2224325,Pro Run 3,96,97209919935,2224325,Card,12/11/2020 4:31
7589862,Run 6,60,52582373440,7589862,Card,12/26/2020 16:51
8207569,Com 5,34,77879159284,8207569,Card,11/22/2020 17:38
8392592,Insane 4,24,43765142925,8392592,Card,2/5/2021 0:04
7793350,Max 6,54,16050664057,7793350,Cash,10/4/2020 7:27
8588304,Com 10,12,76460471793,8588304,POD,12/29/2020 23:08
9065667,Soccer 6,71,94681793295,9065667,Cash,10/26/2020 6:27
3530748,Jordan 2,64,72095725144,3530748,Card,1/24/2021 16:42
763362,Exer 5,88,36068404611,763362,Cash,10/17/2020 8:23
686531,Com 1,49,50598370752,686531,POD,2/2/2021 8:13
8000781,Jordan 4,100,24388367878,8000781,Card,10/14/2020 3:11
8751766,Insane 5,10,61712329402,8751766,Card,1/15/2021 3:44
4015890,Pro Run 2,12,42251461308,4015890,Cash,11/30/2020 15:56
1667735,Pro Run 10,34,69667764466,1667735,Card,1/22/2021 18:36
9697431,Raft 8,92,82195880112,9697431,Card,1/4/2021 5:03
7059790,Com 2,95,71618945447,7059790,POD,12/26/2020 9:40
8441070,Jordan 7,50,19074409036,8441070,Card ,12/20/2020 12:12
6680090,Raft 5,93,67984446653,6680090,POD,12/9/2020 12:08
7898296,Exer 8,20,53055687376,7898296,Cash,11/21/2020 16:09
9180361,Jordan Pro 10,23,87102788181,9180361,POD,12/24/2020 21:03
2927449,Free Run 1,49,62422170872,2927449,Card,11/18/2020 19:26
399253,Jordan Pro 9,1,94748849801,399253,Card,1/28/2021 13:38
4443588,Run 1,7,15194017650,4443588,POD,1/18/2021 9:08
343903,Soccer 8,18,11202750592,343903,Cash,12/6/2020 23:48
5181495,Soccer 8,51,42091660671,5181495,Cash,10/11/2020 18:44
7824579,Com 10,44,92521766710,7824579,POD,10/1/2020 11:00
2106012,Raft 6,79,19052142143,2106012,Cash,11/20/2020 2:24
6352175,Jordan 6,99,56569951223,6352175,POD,10/12/2020 5:32
679853,Max 4,22,27629899645,679853,POD,10/7/2020 13:09
4715568,Run 2,37,32278169360,4715568,Cash,12/13/2020 6:15
8397655,Jordan 2,69,95684543755,8397655,Card,12/31/2020 20:03
1378982,Soccer 7,53,80696614623,1378982,Card,11/22/2020 6:07
5289565,Max 4,43,79586068850,5289565,Card,1/30/2021 11:03
6679734,Run Max 2,67,99887515935,6679734,Cash,12/2/2020 16:01
776591,Run Max 3,41,38868736267,776591,Card ,2/6/2021 10:11
1650573,Soccer 1,73,14574138916,1650573,Cash,11/11/2020 3:39
7085160,Raft 9,27,79958936604,7085160,Card,10/6/2020 23:30
8627903,Raft 8,13,35789406747,8627903,Cash,1/13/2021 18:05
2528471,Soccer 8,69,87454472581,2528471,Cash,10/7/2020 2:32
2320830,Jordan 2,73,15594471675,2320830,Cash,2/6/2021 2:53
4695976,Air 1,54,14036789906,4695976,Card,11/27/2020 11:19
8575167,Run 4,17,59434868923,8575167,POD,1/5/2021 16:52
6457126,Free Run 7,89,26322872003,6457126,Card,1/5/2021 4:29
4895698,Com 7,79,73774019348,4895698,Cash,12/24/2020 23:10
5759795,Exer 9,81,35840592605,5759795,POD,10/29/2020 15:07
6304958,Air 7,99,88553733368,6304958,Card,11/1/2020 22:26
5006373,Jordan 3,22,24181952794,5006373,Card ,11/19/2020 10:00
9771942,Free Run 5,7,18423186146,9771942,POD,2/8/2021 18:32
8499535,Run Max 6,50,52745114416,8499535,Cash,1/18/2021 18:15
3157043,Hunch 6,77,41453491601,3157043,Card,10/9/2020 6:27
6422648,Com 7,85,94699537016,6422648,Card,11/9/2020 23:35
5931646,Jordan Pro 3,38,65024090213,5931646,Cash,11/17/2020 22:33
4538770,Max 3,58,19121843778,4538770,Card,10/18/2020 18:57
2890167,Soccer 1,93,68183873295,2890167,Card,12/2/2020 2:47
6750363,Max 5,3,63449919126,6750363,Card ,1/19/2021 15:23
2891093,Run 10,23,80138497844,2891093,Card ,1/3/2021 10:58
3834867,Pro Run 3,29,61340379056,3834867,Card,10/31/2020 23:50
5242566,Pro Run 7,81,36802878934,5242566,Card ,1/17/2021 3:11
1793008,Com 9,87,43247409681,1793008,Card,12/8/2020 16:16
8518749,Run 6,66,70857574322,8518749,Card,10/27/2020 20:18
2269079,Run Max 7,48,31108779207,2269079,POD,11/11/2020 20:54
3937510,Raft 4,43,20641899342,3937510,Cash,1/14/2021 3:05
7716443,Raft 9,47,11726955133,7716443,Cash,11/27/2020 18:11
4757622,Run 5,15,63625343612,4757622,POD,11/18/2020 8:21
832043,Jordan Pro 2,76,71675491744,832043,Card,1/30/2021 22:40
2069187,Air Max 8,70,16576270530,2069187,Cash,11/28/2020 18:00
2942919,Free Run 7,31,79978060687,2942919,Cash,1/14/2021 8:24
3605485,Jordan 2,3,51762094702,3605485,Card ,1/1/2021 13:23
3075129,Free Run 7,75,90481621579,3075129,POD,10/15/2020 15:20
4505727,Run 7,36,81378881217,4505727,POD,1/28/2021 19:23
477412,Jordan Pro 10,62,64414270204,477412,Card ,10/13/2020 5:17
4200527,Soccer 8,30,63023468384,4200527,POD,12/13/2020 21:15
4760313,Raft 2,28,54837322889,4760313,Cash,10/5/2020 7:43
172237,Hunch 8,4,85533934581,172237,Card,12/3/2020 17:09
315394,Raft 10,51,49825707717,315394,Cash,2/2/2021 18:00
3903070,Jordan 10,46,43261288969,3903070,Card ,10/2/2020 15:46
7769686,Max 7,72,76368698734,7769686,Card,11/17/2020 16:41
3911026,Jordan 8,2,68128376466,3911026,POD,11/14/2020 4:28
7115166,Raft 3,83,18882697922,7115166,Card,11/1/2020 23:26
9883627,Max 8,100,52414358547,9883627,Card,10/21/2020 2:30
2439219,Com 2,34,51490185188,2439219,POD,1/4/2021 2:42
2667235,Pro Run 2,80,14626767866,2667235,Card,11/16/2020 15:22
2575424,Free Run 9,10,54072868988,2575424,Card ,11/17/2020 22:35
559158,Soccer 2,75,49378010230,559158,Cash,1/4/2021 5:07
6527829,Max 6,63,33011410100,6527829,Card,11/23/2020 0:22
8442570,Hunch 6,62,31312612407,8442570,Card,10/6/2020 21:27
2587203,Air Max 6,13,74169575423,2587203,Card ,11/5/2020 10:49
3998973,Insane 10,80,21448927924,3998973,Cash,1/19/2021 22:01
450981,Com 3,10,23864280311,450981,Card ,10/2/2020 16:51
7547834,Free Run 4,4,80220088922,7547834,Card ,10/7/2020 14:18
1552932,Free Run 4,48,11302358912,1552932,POD,10/25/2020 20:12
4624314,Jordan Pro 9,22,20055066736,4624314,Cash,1/12/2021 14:02
1308661,Air Max 6,23,38904353501,1308661,POD,12/20/2020 18:53
3576247,Free Run 4,83,85226512041,3576247,Cash,10/3/2020 9:12
9149102,Insane 3,96,13725337773,9149102,POD,11/14/2020 15:29
8704710,Insane 10,68,69087993131,8704710,Card,11/10/2020 1:23
4550472,Exer 4,37,59219172821,4550472,Cash,10/28/2020 19:09
3472919,Raft 1,44,95560904695,3472919,Card,11/29/2020 6:14
2057894,Jordan 6,14,15570655594,2057894,POD,11/19/2020 11:07
3138927,Run Max 4,88,47442939912,3138927,Cash,2/6/2021 11:17
1272982,Insane 4,51,69040059500,1272982,Cash,10/4/2020 2:41
5685806,Hunch 9,71,50718636293,5685806,POD,11/24/2020 6:53
3569776,Soccer 6,79,16073314830,3569776,Cash,1/19/2021 14:27
4153607,Pro Run 9,42,72002403888,4153607,Card ,11/7/2020 13:55
748959,Free Run 7,25,26509401666,748959,Cash,2/5/2021 22:38
4348131,Run 3,27,25361277820,4348131,Cash,1/27/2021 17:45
6236521,Raft 9,100,56612212753,6236521,Card,11/12/2020 16:54
8711483,Hunch 9,22,17278742693,8711483,Card,11/17/2020 2:21
7598831,Jordan Pro 6,55,81114467835,7598831,Cash,10/12/2020 6:38
4715710,Insane 8,74,28340112067,4715710,Card,11/25/2020 17:42
2263415,Insane 9,96,73577208638,2263415,Cash,10/2/2020 19:00
4614438,Hunch 1,20,92765992727,4614438,Cash,1/29/2021 6:38
2189634,Jordan 6,6,36567195253,2189634,Cash,10/9/2020 0:04
5216001,Free Run 4,73,29421565474,5216001,Card,1/8/2021 17:40
6141812,Max 9,38,91178681682,6141812,Card ,10/23/2020 15:51
337868,Air 6,17,20325388088,337868,Card,2/1/2021 22:19
6848079,Air 2,30,48292788651,6848079,Card,11/21/2020 6:46
5465501,Air 3,34,10506735681,5465501,POD,1/6/2021 23:15
7660321,Air 5,29,99632422674,7660321,Card ,12/9/2020 13:23
3575290,Com 1,52,18465708784,3575290,Card,11/19/2020 5:48
